x_um,y_um
2360.955265743417,419.96425267711766
2362.7702380418523,418.7165523098207
2364.5852103402867,417.41944992952324
2366.400182638722,416.0720652947239
2368.2151549371565,414.6735181639235
2370.030127235592,413.22292829562025
2371.8450995340268,411.71941544831486
2373.6600718324617,410.1620993805065
2375.4750441308965,408.5500998506948
2377.2900164293314,406.88253661737923
2379.1049887277663,405.1585294390596
2380.9199610262012,403.37719807423537
2382.7349333246366,401.5376622814057
2384.549905623071,399.6390418190715
2386.3648779215064,397.6804564457305
2388.179850219941,395.66102591988437
2389.994822518376,393.5798700000306
2391.809794816811,391.4361084446703
2393.624767115246,389.2288610123025
2395.439739413681,386.9572474614269
2395.439739413681,0.0
945.2768729641693,0.0
